sale_id,sale_date,amount,product
85043,1970-3-22,13.42,Thingamajig
85044,1970-9-22,27.89,Doohickey
85045,1972-11-15,62.92,Whatsit
85046,2002-7-8,3.15,Whatsit
85047,2000-2-18,34.2,Doohickey
85048,2004-4-12,63.49,Whatsit
85049,2014-8-10,4.71,Doohickey
85050,2006-8-20,15.77,Whatsit
85051,1989-7-8,55.44,Thingamajig
85052,2002-3-20,6.18,Thingamajig
85053,1984-5-3,97.11,Thingamajig
85054,1973-9-2,14.28,Doohickey
85055,2000-2-16,5.56,Thingamajig
85056,2008-10-21,85.57,Doohickey
85057,2011-5-14,61.12,Doohickey
85058,1970-11-22,46.88,Whatsit
85059,1985-2-20,77.44,Doohickey
85060,2007-10-24,69.26,Thingamajig
85061,2025-2-23,56.6,Whatsit
85062,1985-10-15,74.65,Whatsit
85063,1986-2-16,9.7,Whatsit
85064,2006-6-27,95.89,Thingamajig
85065,1990-9-18,18.28,Doohickey
85066,2001-11-1,73.94,Doohickey
85067,1987-5-1,87.11,Thingamajig
85068,1969-2-2,22.04,Whatsit
85069,2019-7-23,2.68,Doohickey
85070,1972-2-11,74.07,Doohickey
85071,1982-4-16,83.44,Doohickey
85072,2006-7-25,14.6,Doohickey
85073,1985-3-4,4.07,Whatsit
85074,1991-3-21,22.39,Whatsit
85075,1983-1-26,31.16,Doohickey
85076,2001-8-9,38.16,Whatsit
85077,1987-6-8,3.59,Doohickey
85078,1996-6-4,43.72,Doohickey
85079,1973-7-18,78.2,Thingamajig
85080,1993-2-21,44.98,Doohickey
85081,2021-10-15,87.14,Doohickey
85082,2015-8-8,27.51,Whatsit
85083,2000-10-13,84.12,Whatsit
85084,2012-8-24,74.34,Whatsit
85085,1999-2-21,4.91,Whatsit
85086,1989-11-22,33.03,Doohickey
85087,2020-7-25,15.67,Doohickey
85088,2005-7-1,7.25,Whatsit
85089,1971-10-17,48.36,Doohickey
85090,1971-2-4,49.65,Thingamajig
85091,1989-5-10,24.44,Thingamajig
85092,2016-7-14,3.03,Thingamajig
85093,1979-2-12,88.56,Thingamajig
85094,2005-9-3,88.05,Doohickey
85095,1969-3-3,28.64,Doohickey
85096,2015-5-11,64.94,Whatsit
85097,1982-1-4,54.42,Whatsit
85098,1978-9-14,6.05,Thingamajig
85099,2005-11-19,74.88,Whatsit
85100,1996-10-18,43.23,Whatsit
85101,1996-3-19,28.52,Thingamajig
85102,1987-4-25,92.61,Thingamajig
85103,1971-2-26,26.35,Doohickey
85104,1982-1-4,86.53,Doohickey
85105,2001-2-14,4,Doohickey
85106,2016-5-6,42.98,Whatsit
85107,2013-1-1,9.01,Whatsit
85108,2025-8-7,94.71,Thingamajig
85109,2009-11-14,76.55,Thingamajig
85110,2012-7-25,58.69,Whatsit
85111,2024-9-9,48.96,Doohickey
85112,2021-7-18,9.79,Whatsit
85113,2006-7-7,42.53,Thingamajig
85114,2018-7-4,97.13,Thingamajig
85115,2018-10-19,50.94,Doohickey
85116,2000-5-16,5.68,Thingamajig
85117,2017-6-27,36.04,Doohickey
85118,2020-11-2,77.21,Doohickey
85119,2006-5-5,0.44,Thingamajig
85120,2017-4-27,1.47,Whatsit
85121,1990-1-24,65.98,Doohickey
85122,1999-11-16,19.93,Whatsit
85123,2015-4-4,20.06,Doohickey
85124,1988-11-2,28.93,Thingamajig
85125,2017-4-3,7.24,Thingamajig
85126,2017-9-20,65.69,Thingamajig
85127,1978-4-17,74.48,Doohickey
85128,1981-6-25,29.93,Whatsit
85129,2024-4-7,59.57,Doohickey
85130,1981-6-2,63.82,Doohickey
85131,1969-8-14,97.91,Whatsit
85132,1990-6-3,46.55,Thingamajig
85133,1973-2-7,12.09,Doohickey
85134,1995-7-20,73.99,Doohickey
85135,1970-2-20,12.76,Doohickey
85136,1977-1-17,93.25,Whatsit
85137,2023-10-6,42,Whatsit
85138,1979-6-4,54.09,Doohickey
85139,1978-7-16,19.02,Doohickey
85140,1974-2-7,68.36,Doohickey
85141,2010-3-10,31.78,Thingamajig
85142,1998-2-26,34.54,Doohickey
85143,2014-6-1,60.1,Whatsit
85144,2023-9-27,70.47,Doohickey
85145,2009-6-13,10.91,Doohickey
85146,1981-9-16,95.3,Whatsit
85147,2000-5-13,12.7,Thingamajig
85148,2006-2-8,34.04,Doohickey
85149,2002-5-25,15.3,Doohickey
85150,2001-6-13,68.35,Thingamajig
85151,1975-11-20,5.91,Doohickey
85152,1979-10-5,88.39,Doohickey
85153,2014-4-14,10.34,Doohickey
85154,1978-11-5,86.01,Thingamajig
85155,2007-9-14,47.77,Whatsit
85156,2000-11-4,74.07,Doohickey
85157,1977-7-19,42.2,Doohickey
85158,1985-4-17,83.2,Whatsit
85159,2016-7-3,26.4,Whatsit
85160,1976-10-9,21.7,Doohickey
85161,1981-1-21,65.78,Thingamajig
85162,2020-7-26,40.66,Thingamajig
85163,1982-9-11,57.12,Whatsit
85164,1989-8-27,9.63,Whatsit
85165,2018-6-20,47.69,Doohickey
85166,2018-6-25,25.14,Doohickey
85167,1993-7-21,67.01,Whatsit
85168,1999-7-23,68.87,Thingamajig
85169,1980-7-14,57.7,Thingamajig
85170,1992-2-26,42.44,Doohickey
85171,2003-10-12,44.11,Whatsit
85172,2017-5-13,96.4,Whatsit
85173,1978-7-19,43.38,Doohickey
85174,2016-10-5,69.93,Thingamajig
85175,2008-9-3,29.51,Thingamajig
85176,2022-2-27,71.4,Whatsit
85177,2004-11-3,28.97,Doohickey
85178,1988-4-1,75.97,Whatsit
85179,1971-11-23,97.75,Doohickey
85180,2023-5-3,42.48,Thingamajig
85181,1977-3-8,91.76,Doohickey
85182,2020-3-7,65.5,Thingamajig
85183,2022-1-27,53.23,Thingamajig
85184,2005-6-19,69.15,Whatsit
85185,1998-6-16,47.24,Doohickey
85186,1998-8-25,13.66,Whatsit
85187,1977-2-16,68.58,Whatsit
85188,1977-8-12,55.36,Doohickey
85189,1979-7-11,17.67,Doohickey
85190,1969-1-1,61.81,Thingamajig
85191,1997-8-9,4.83,Thingamajig
85192,1988-2-22,9.08,Doohickey
85193,2020-8-23,67.62,Whatsit
85194,1983-8-11,54.49,Whatsit
85195,1983-9-2,82.23,Whatsit
85196,2010-8-9,98.22,Whatsit
85197,1983-3-5,65.05,Doohickey
85198,1974-6-16,89.55,Doohickey
85199,1989-1-24,16.16,Doohickey
85200,2002-9-9,50.23,Whatsit
85201,2003-7-3,66.63,Thingamajig
85202,2010-11-8,39.11,Thingamajig
85203,1981-7-9,92.63,Doohickey
85204,2025-5-17,60.41,Doohickey
85205,2023-6-10,31.97,Thingamajig
85206,1998-5-1,73.88,Doohickey
85207,1970-4-16,34.56,Doohickey
85208,1977-8-23,32.3,Doohickey
85209,2010-6-17,43.04,Thingamajig
85210,2014-6-16,90.11,Whatsit
85211,1985-4-1,1.77,Doohickey
85212,1971-8-6,72.32,Doohickey
85213,2005-7-22,42.35,Thingamajig
85214,2016-9-20,94.61,Whatsit
85215,1975-8-8,75.07,Whatsit
85216,1978-8-23,0.59,Whatsit
85217,1982-5-1,6.17,Thingamajig
85218,1986-4-21,51.15,Doohickey
85219,2010-9-24,98.06,Doohickey
85220,1996-3-4,19.76,Thingamajig
85221,1987-6-2,37.48,Whatsit
85222,1989-11-21,29.09,Thingamajig
85223,2019-2-20,89.1,Whatsit
85224,1979-11-26,4.78,Whatsit
85225,1984-10-16,97.66,Thingamajig
85226,2010-4-2,24,Doohickey
85227,1973-6-4,90.09,Whatsit
85228,1998-8-23,37.76,Thingamajig
85229,1992-4-17,95.46,Whatsit
85230,1981-2-11,39.23,Thingamajig
85231,1990-11-27,88.89,Thingamajig
85232,1977-9-18,14.12,Thingamajig
85233,1991-10-7,17.03,Doohickey
85234,2019-8-7,27.08,Thingamajig
85235,1976-11-10,37.88,Doohickey
85236,1980-2-6,89.07,Doohickey
85237,2022-10-9,12,Thingamajig
85238,1989-10-22,88.88,Thingamajig
85239,1980-1-8,92.24,Whatsit
85240,1987-9-5,16.64,Thingamajig
85241,1969-3-23,47.05,Whatsit
85242,1986-4-7,24.47,Doohickey
85243,1990-8-15,8.59,Doohickey
85244,1976-7-17,57.27,Whatsit
85245,1997-10-18,0.5,Thingamajig
85246,2001-8-4,2.93,Whatsit
85247,1970-9-13,77.1,Whatsit
85248,1977-6-2,94.98,Thingamajig
85249,1979-6-3,99.51,Whatsit
85250,1989-2-8,99.28,Whatsit
85251,2009-4-10,8.41,Doohickey
85252,1976-11-11,9.66,Whatsit
85253,1987-6-9,94.82,Doohickey
85254,1972-1-14,4.51,Thingamajig
85255,2014-6-26,60.18,Doohickey
85256,2014-8-6,96.4,Whatsit
85257,2017-3-14,26.98,Doohickey
85258,2013-4-13,69.97,Whatsit
85259,1994-9-18,67.94,Whatsit
85260,1982-9-12,9.98,Thingamajig
85261,1983-11-11,62.87,Whatsit
85262,1998-3-2,91.55,Thingamajig
85263,2004-2-6,39.42,Thingamajig
85264,2017-5-15,39.46,Doohickey
85265,2001-2-25,71.49,Thingamajig
85266,2012-5-4,73.7,Doohickey
85267,2002-10-3,82.72,Doohickey
85268,2019-2-14,86.07,Thingamajig
85269,2001-5-9,64.16,Doohickey
85270,1987-10-6,39.05,Thingamajig
85271,2000-5-5,64.39,Thingamajig
85272,1993-11-24,25.13,Whatsit
85273,2012-4-2,45.6,Thingamajig
85274,1999-5-14,65.38,Doohickey
85275,2001-8-11,35.95,Thingamajig
85276,2025-11-2,82.48,Doohickey
85277,1990-8-17,9.7,Whatsit
85278,1990-5-4,38.41,Doohickey
85279,2010-3-6,24.35,Thingamajig
85280,1986-1-8,44.72,Whatsit
85281,2020-11-23,66.79,Doohickey
85282,2016-10-6,6.36,Whatsit
85283,2010-6-27,55.48,Thingamajig
85284,1982-11-20,53.2,Doohickey
85285,1989-4-10,7.21,Thingamajig
85286,1970-5-6,10.12,Doohickey
85287,1980-2-27,68.3,Doohickey
85288,1979-8-8,2.37,Whatsit
85289,1981-8-26,90.66,Thingamajig
85290,1977-3-3,41.46,Whatsit
85291,1999-9-6,81.76,Doohickey
85292,2018-9-8,74.46,Whatsit
85293,2002-9-6,99.99,Thingamajig
85294,2001-10-12,51.13,Whatsit
85295,2001-8-14,96.48,Thingamajig
85296,1971-10-13,94.54,Whatsit
85297,1981-5-25,13.77,Thingamajig
85298,2010-10-7,88.26,Doohickey
85299,2002-8-21,49.03,Doohickey
85300,2024-7-21,82.84,Whatsit
85301,1985-4-22,32.73,Whatsit
85302,1996-11-23,3.29,Doohickey
85303,1983-6-22,87.81,Thingamajig
85304,2005-7-6,14.17,Whatsit
85305,1988-10-11,41.85,Doohickey
85306,1987-7-13,87.49,Thingamajig
85307,2025-10-25,6.38,Thingamajig
85308,1995-6-27,68.63,Doohickey
85309,1980-4-27,2.18,Whatsit
85310,2011-2-16,54.1,Doohickey
85311,2019-7-10,52.7,Doohickey
85312,2018-3-9,72.02,Thingamajig
85313,1982-8-4,43.92,Thingamajig
85314,2004-5-9,88.28,Doohickey
85315,1987-1-6,30.87,Thingamajig
85316,1984-3-10,79.61,Thingamajig
85317,2023-9-5,76.26,Doohickey
85318,2009-8-6,6.2,Thingamajig
85319,2017-8-15,25.65,Doohickey
85320,1983-11-13,52.91,Whatsit
85321,1973-2-7,38.22,Whatsit
85322,1986-8-21,67.15,Thingamajig
85323,2018-10-3,9.54,Doohickey
85324,2016-2-8,15.25,Doohickey
85325,1971-10-23,89.45,Doohickey
85326,1980-7-10,76.78,Whatsit
85327,2007-10-10,37.18,Thingamajig
85328,1988-11-10,49.19,Whatsit
85329,2023-2-6,80.52,Thingamajig
85330,2022-8-12,4.49,Doohickey
85331,2004-4-5,92.37,Whatsit
85332,2003-10-21,16.46,Doohickey
85333,2020-6-27,47.91,Whatsit
85334,2001-8-3,13.41,Whatsit
85335,1990-7-5,29.49,Whatsit
85336,2009-10-22,39.28,Thingamajig
85337,2020-5-8,50.6,Thingamajig
85338,2006-1-9,67.55,Thingamajig
85339,1983-2-14,42.91,Whatsit
85340,1992-9-21,81.01,Doohickey
85341,1992-6-25,2.48,Doohickey
85342,2006-10-13,37.54,Whatsit
85343,2007-11-18,5.24,Thingamajig
85344,2024-10-22,3.64,Doohickey
85345,1999-6-27,57.45,Whatsit
85346,2018-11-16,73.5,Thingamajig
85347,2020-11-14,38.93,Whatsit
85348,2023-3-11,59.53,Doohickey
85349,2023-3-4,72.64,Thingamajig
85350,2017-3-23,51.9,Thingamajig
85351,2012-5-6,24.04,Whatsit
85352,1992-4-10,95.98,Thingamajig
85353,2007-6-19,9.18,Doohickey
85354,2002-1-3,31.56,Whatsit
85355,2019-2-22,99.59,Doohickey
85356,1991-2-25,12.41,Doohickey
85357,1976-8-15,29.85,Whatsit
85358,2003-9-14,73.36,Whatsit
85359,1995-10-20,85.98,Thingamajig
85360,2008-1-16,12.02,Doohickey
85361,2016-1-6,17.99,Whatsit
85362,1987-10-14,88.08,Whatsit
85363,2013-11-19,41.42,Whatsit
85364,2015-5-13,32.48,Doohickey
85365,1991-6-10,73.25,Doohickey
85366,1997-8-4,77.31,Doohickey
85367,2021-8-26,66.76,Doohickey
85368,1989-9-21,23.59,Doohickey
85369,2022-8-25,36.18,Thingamajig
85370,1971-8-13,23.2,Doohickey
85371,1972-9-23,89.94,Whatsit
85372,1978-8-25,63.6,Doohickey
85373,1988-2-3,56.05,Doohickey
85374,1996-11-4,65.12,Whatsit
85375,2004-11-27,93.76,Doohickey
85376,1980-2-7,70.57,Whatsit
85377,2005-3-24,43.78,Whatsit
85378,2005-6-21,73.05,Whatsit
85379,1995-3-1,98.86,Whatsit
85380,1971-8-26,70.33,Whatsit
85381,1978-2-20,45.85,Thingamajig
85382,2021-8-10,90.87,Doohickey
85383,1983-2-21,77.6,Thingamajig
85384,1969-11-21,28.24,Doohickey
85385,1978-7-2,33.51,Whatsit
85386,1971-6-26,76.36,Thingamajig
85387,1969-2-22,53.81,Thingamajig
85388,1987-9-8,38.62,Whatsit
85389,2021-7-1,26.94,Whatsit
85390,2024-8-16,8.68,Doohickey
85391,1972-5-24,38.57,Doohickey
85392,2016-6-21,92.59,Whatsit
85393,1990-9-21,63.79,Doohickey
85394,2005-4-5,69.2,Doohickey
85395,1997-11-16,62.62,Doohickey
85396,2000-6-17,12.7,Thingamajig
85397,1979-11-25,77.94,Whatsit
85398,1987-8-10,27.06,Thingamajig
85399,1995-6-23,92.45,Thingamajig
85400,1982-5-8,51.29,Doohickey
85401,2025-4-25,75.55,Doohickey
85402,2018-8-16,76.69,Whatsit
85403,2016-1-1,59,Thingamajig
85404,1998-10-27,98.17,Whatsit
85405,2004-7-3,82.92,Whatsit
85406,1995-5-15,81.55,Whatsit
85407,1969-8-12,85.13,Doohickey
85408,2007-6-21,32.78,Thingamajig
85409,1989-5-26,93.42,Doohickey
85410,2010-2-2,75.61,Doohickey
85411,1982-10-26,71.72,Doohickey
85412,1975-7-15,86.48,Whatsit
85413,2014-7-7,59.12,Doohickey
85414,1975-9-22,61.93,Thingamajig
85415,1987-5-6,90.45,Whatsit
85416,1971-5-22,51.01,Whatsit
85417,1976-11-25,57.09,Doohickey
85418,1971-2-6,26.62,Whatsit
85419,1987-11-7,36.07,Thingamajig
85420,2016-6-12,80.75,Thingamajig
85421,2009-10-1,9.65,Thingamajig
85422,2013-3-2,55.41,Whatsit
85423,2004-11-25,10.86,Thingamajig
85424,2009-9-12,88.66,Doohickey
85425,2017-6-6,53.62,Doohickey
85426,2014-3-13,0.01,Thingamajig
85427,1984-4-11,49.67,Doohickey
85428,1987-4-10,28.06,Doohickey
85429,2004-1-25,34.25,Doohickey
85430,2012-11-10,92.12,Thingamajig
85431,2013-7-8,45.12,Whatsit
85432,1993-2-26,86.09,Whatsit
85433,1977-9-10,46.2,Whatsit
85434,1995-8-26,43.7,Whatsit
85435,1991-2-16,99.56,Thingamajig
85436,2019-7-3,88.34,Thingamajig
85437,1976-8-23,56.28,Whatsit
85438,2011-5-9,4.18,Doohickey
85439,1984-9-3,12.73,Thingamajig
85440,1993-7-21,28.86,Whatsit
85441,1992-3-23,20.2,Whatsit
85442,1980-3-20,67.47,Whatsit
85443,1994-10-15,12.49,Thingamajig
85444,2017-1-6,94.86,Whatsit
85445,2013-5-11,49.31,Doohickey
85446,1994-2-23,34.67,Thingamajig
85447,1989-10-18,49.36,Doohickey
85448,2024-6-12,51.23,Doohickey
85449,1985-9-13,92.27,Whatsit
85450,1974-9-12,42.06,Whatsit
85451,2024-8-4,5.42,Whatsit
85452,1984-11-3,86.44,Thingamajig
85453,2000-1-7,71.31,Thingamajig
85454,2001-6-13,57.94,Doohickey
85455,1988-2-2,12.84,Thingamajig
85456,2022-9-22,98.37,Doohickey
85457,1980-9-9,53.03,Whatsit
85458,2004-8-18,37.19,Whatsit
85459,1996-7-24,38.11,Thingamajig
85460,2013-5-11,16.45,Doohickey
85461,1992-10-4,39.8,Whatsit
85462,2007-5-13,97.42,Whatsit
85463,2007-10-27,64.18,Whatsit
85464,2002-3-26,14.64,Whatsit
85465,1975-4-19,39.15,Whatsit
85466,1985-6-24,47.09,Thingamajig
85467,1985-5-17,94.85,Doohickey
85468,1999-8-22,68.67,Doohickey
85469,2022-7-21,6.06,Doohickey
85470,1980-9-17,52.43,Doohickey
85471,1983-5-12,12.91,Whatsit
85472,1999-8-12,50.79,Thingamajig
85473,1985-10-18,55.54,Whatsit
85474,1996-3-17,77.58,Thingamajig
85475,2015-7-21,47.13,Thingamajig
85476,2007-1-8,35.07,Whatsit
85477,2019-8-27,11.7,Doohickey
85478,2009-9-20,70.17,Doohickey
85479,1989-4-20,41.42,Doohickey
85480,1994-9-3,7.42,Whatsit
85481,1999-1-15,93.29,Thingamajig
85482,1971-10-8,93.36,Doohickey
85483,2023-1-12,74.44,Doohickey
85484,1981-1-8,35.7,Doohickey
85485,1988-5-9,35.66,Thingamajig
85486,1996-10-26,24.33,Thingamajig
85487,1996-8-26,47.56,Doohickey
85488,1986-4-11,57.45,Whatsit
85489,2003-9-24,14.12,Doohickey
85490,2020-7-8,49.47,Doohickey
85491,1986-8-27,44.85,Whatsit
85492,1969-1-7,85.56,Thingamajig
85493,2015-6-22,65.01,Doohickey
85494,2019-7-19,86.55,Whatsit
85495,1997-10-6,70.09,Doohickey
85496,2009-3-5,15.04,Whatsit
85497,2022-8-13,97,Whatsit
85498,2007-5-23,55.67,Doohickey
85499,2001-10-1,82.63,Doohickey
85500,1986-4-25,38.74,Thingamajig
85501,2015-6-18,47.61,Thingamajig
85502,1983-6-21,2.19,Doohickey
85503,1980-4-6,86.39,Thingamajig
85504,1984-6-6,43.61,Doohickey
85505,1997-1-3,67.68,Thingamajig
85506,2018-11-24,47.57,Doohickey
85507,1973-1-7,74.64,Whatsit
85508,1986-10-15,64.81,Doohickey
85509,1975-10-5,9.91,Thingamajig
85510,2024-3-27,6.57,Thingamajig
85511,1983-11-19,96.75,Whatsit
85512,1976-6-3,20.62,Thingamajig
85513,2007-9-27,56.81,Doohickey
85514,1993-2-15,63.39,Doohickey
85515,2014-3-5,92.53,Whatsit
85516,2025-5-22,37.45,Doohickey
85517,1984-2-5,48.02,Whatsit
85518,1973-6-25,43.14,Whatsit
85519,2017-9-7,34.99,Doohickey
85520,1978-3-20,1.45,Thingamajig
85521,1981-3-9,57.31,Doohickey
85522,2011-11-18,50.13,Doohickey
85523,1999-5-16,32.71,Whatsit
85524,2000-4-27,40.65,Doohickey
85525,1980-9-1,25.43,Doohickey
85526,1988-11-12,69.88,Doohickey
85527,2007-11-5,69.54,Thingamajig
85528,2016-10-6,50.27,Doohickey
85529,2006-11-8,76.85,Doohickey
85530,2005-1-20,47.95,Doohickey
85531,2014-6-1,1.03,Doohickey
85532,1987-9-9,22.26,Doohickey
85533,1982-2-11,35.28,Doohickey
85534,1984-6-26,65.2,Thingamajig
85535,1981-5-18,84.66,Thingamajig
85536,2004-8-2,30.16,Whatsit
85537,1974-6-25,5.92,Whatsit
85538,1983-10-9,26.75,Whatsit
85539,2014-1-24,94.09,Thingamajig
85540,2016-7-22,50.17,Whatsit
85541,1992-8-24,10.75,Doohickey
85542,1997-5-17,69.74,Thingamajig
85543,2017-9-18,56.16,Whatsit
85544,2012-10-24,70.34,Thingamajig
85545,2017-5-11,47.37,Whatsit
85546,1995-10-22,73.52,Thingamajig
85547,1998-6-21,54.23,Whatsit
85548,1980-3-13,51.17,Whatsit
85549,1979-3-21,91.42,Thingamajig
85550,1993-7-5,25.38,Doohickey
85551,1991-5-18,61.03,Doohickey
85552,2023-8-25,52.9,Thingamajig
85553,2022-3-8,78.07,Whatsit
85554,1970-5-18,54.52,Thingamajig
85555,1989-4-23,0.02,Doohickey
85556,1979-4-7,37.48,Whatsit
85557,2001-9-15,79.07,Whatsit
85558,2024-7-22,97.7,Whatsit
85559,1998-11-14,85.61,Doohickey
85560,2024-7-24,86.64,Whatsit
85561,1997-10-9,38.31,Thingamajig
85562,1994-4-5,0.96,Whatsit
85563,2005-8-11,59.29,Thingamajig
85564,2010-2-11,51.08,Doohickey
85565,2019-11-7,41.01,Whatsit
85566,2002-11-23,93.44,Doohickey
85567,2006-2-1,21.48,Thingamajig
85568,2001-7-5,60.73,Thingamajig
85569,1988-3-20,69.81,Doohickey
85570,1974-5-19,92.16,Whatsit
85571,2023-10-13,56.67,Whatsit
85572,1991-1-11,80.98,Thingamajig
85573,1982-8-17,44.06,Whatsit
85574,2021-5-2,8.95,Whatsit
85575,1975-9-15,63.8,Thingamajig
85576,2021-8-9,95.57,Whatsit
85577,2015-5-21,47.91,Whatsit
85578,1986-6-24,34.86,Whatsit
85579,2001-8-11,32.49,Whatsit
85580,1976-4-19,33.42,Thingamajig
85581,2020-7-19,27.64,Doohickey
85582,1981-9-22,71.36,Doohickey
85583,1989-5-19,51.38,Whatsit
85584,1993-9-16,33.55,Thingamajig
85585,2002-2-11,78.64,Doohickey
85586,1995-5-7,62.59,Thingamajig
85587,1981-5-26,95.12,Thingamajig
85588,1989-1-26,60.05,Thingamajig
85589,1997-9-4,48.84,Doohickey
85590,2017-2-26,58.4,Doohickey
85591,1971-9-1,12.95,Doohickey
85592,1990-10-22,37.28,Thingamajig
85593,1980-6-13,56.5,Doohickey
85594,1970-4-23,3.95,Thingamajig
85595,2002-8-13,33.65,Whatsit
85596,1972-7-2,74.36,Whatsit
85597,1978-6-1,57.98,Doohickey
85598,1993-9-2,8.53,Thingamajig
85599,1981-8-9,9.21,Doohickey
85600,2006-11-27,87.85,Thingamajig
85601,2014-8-14,3.49,Whatsit
85602,1970-7-18,93.54,Whatsit
85603,1989-5-20,42.76,Whatsit
85604,1976-5-5,11.16,Whatsit
85605,2011-11-11,87.61,Thingamajig
85606,1977-7-22,57.47,Whatsit
85607,1993-2-13,84.87,Doohickey
85608,2012-8-7,0.68,Whatsit
85609,2007-11-23,35.24,Whatsit
85610,2012-2-8,24.53,Thingamajig
85611,2006-8-19,36.96,Whatsit
85612,1987-1-22,9.44,Whatsit
85613,1993-10-5,63.4,Thingamajig
85614,2016-5-4,62.62,Thingamajig
85615,1969-9-8,70.45,Doohickey
85616,1971-8-12,1.58,Thingamajig
85617,1971-2-25,24.82,Thingamajig
85618,1998-3-8,66.43,Doohickey
85619,1970-6-26,55.93,Doohickey
85620,1988-2-11,23.5,Whatsit
85621,1991-6-27,69.83,Thingamajig
85622,1977-6-16,1.57,Thingamajig
85623,1989-9-22,97.99,Thingamajig
85624,1979-6-5,30.54,Doohickey
85625,2013-4-8,60.04,Thingamajig
85626,1994-4-25,97.23,Thingamajig
85627,1986-10-18,88.05,Thingamajig
85628,1972-4-21,92.59,Thingamajig
85629,1979-9-25,29.21,Whatsit
85630,1974-3-7,56.15,Doohickey
85631,2021-2-12,20.32,Whatsit
85632,1973-3-10,65.9,Whatsit
85633,2002-11-12,14.82,Whatsit
85634,1982-9-7,23.42,Whatsit
85635,1975-2-24,63.97,Whatsit
85636,1977-8-16,24.01,Thingamajig
85637,2016-3-22,76.94,Doohickey
85638,1970-8-8,18.26,Thingamajig
85639,2002-9-25,48.29,Whatsit
85640,1985-3-26,86.4,Doohickey
85641,1985-11-15,80.51,Whatsit
85642,2015-11-19,86.93,Thingamajig
85643,2025-1-25,97.36,Thingamajig
85644,2019-7-4,69.74,Whatsit
85645,2016-10-21,41.43,Thingamajig
85646,1988-9-27,78.81,Thingamajig
85647,1977-7-1,45.36,Doohickey
85648,2024-8-15,13.81,Whatsit
85649,1975-6-21,27.63,Doohickey
85650,2025-2-17,82.73,Doohickey
85651,2009-5-22,74.52,Thingamajig
85652,1969-3-10,1.89,Whatsit
85653,2018-8-9,61.73,Doohickey
85654,1975-7-26,86.17,Doohickey
85655,1995-8-4,44.05,Thingamajig
85656,2023-2-2,3.52,Thingamajig
85657,1985-11-4,94,Thingamajig
85658,1996-6-21,35.89,Doohickey
85659,1982-8-19,20,Thingamajig
85660,1987-3-24,16.71,Thingamajig
85661,2024-2-22,1.18,Doohickey
85662,1981-11-19,85.4,Thingamajig
85663,2003-3-2,73.78,Whatsit
85664,1981-5-1,75.9,Doohickey
85665,1987-10-16,19.69,Doohickey
85666,2018-1-2,12.07,Whatsit
85667,2000-4-17,90.19,Doohickey
85668,1995-10-2,22.56,Whatsit
85669,2003-7-10,40.22,Thingamajig
85670,1971-6-13,74.57,Doohickey
85671,1985-7-8,14.37,Doohickey
85672,1975-6-8,5.78,Whatsit
85673,2010-4-25,74.73,Thingamajig
85674,1980-9-27,60.05,Doohickey
85675,2022-11-18,71.71,Doohickey
85676,1987-9-26,91.7,Doohickey
85677,1997-3-12,56.61,Thingamajig
85678,1999-3-6,39.57,Thingamajig
85679,1988-8-21,14.77,Thingamajig
85680,1983-8-26,12.87,Thingamajig
85681,1987-4-11,50.12,Doohickey
85682,1979-8-24,10.35,Thingamajig
85683,2015-6-27,86.6,Thingamajig
85684,2008-11-5,81.07,Thingamajig
85685,2025-5-10,26.17,Doohickey
85686,2017-1-14,53.67,Thingamajig
85687,1979-8-10,41.57,Doohickey
85688,2013-11-12,20.47,Whatsit
85689,2011-8-27,7.95,Thingamajig
85690,2025-2-23,78.59,Thingamajig
85691,1986-3-15,31.37,Thingamajig
85692,1987-7-9,52.15,Doohickey
85693,1976-6-6,2.43,Doohickey
85694,1981-4-6,53.19,Whatsit
85695,1979-1-2,46.48,Whatsit
85696,1993-7-18,75.17,Doohickey
85697,1990-10-16,11.23,Whatsit
85698,2024-2-8,47.56,Thingamajig
85699,1996-3-6,1.65,Doohickey
85700,1982-3-20,44.93,Doohickey
85701,1997-1-2,58.13,Doohickey
85702,2010-4-2,25.62,Whatsit
85703,1988-8-9,67.45,Whatsit
85704,2005-4-5,45.13,Whatsit
85705,2015-10-23,79.25,Thingamajig
85706,2015-11-24,26.67,Thingamajig
85707,1976-6-27,79.65,Thingamajig
85708,1992-4-17,86.1,Whatsit
85709,2004-9-1,97.04,Whatsit
85710,1977-11-4,71.46,Thingamajig
85711,1986-5-27,2.9,Whatsit
85712,2005-2-19,39.45,Thingamajig
85713,1973-3-15,39.07,Doohickey
85714,1986-7-17,12.83,Whatsit
85715,1985-4-24,86.17,Doohickey
85716,1971-3-19,36.49,Whatsit
85717,1989-7-26,69.09,Doohickey
85718,2019-1-15,26.2,Doohickey
85719,1990-11-17,23.28,Doohickey
85720,1973-9-13,16.26,Thingamajig
85721,1978-1-3,68.89,Doohickey
85722,2017-4-21,1.33,Thingamajig
85723,1990-3-2,24.16,Doohickey
85724,2025-2-6,7.95,Doohickey
85725,2001-2-17,47.17,Thingamajig
85726,1982-6-6,53.68,Whatsit
85727,1979-9-19,9.64,Doohickey
85728,2004-5-21,72.07,Doohickey
85729,1982-8-14,54.06,Thingamajig
85730,2011-2-7,20.77,Thingamajig
85731,1976-2-22,65.94,Whatsit
